Judul,Harga_Rupiah,Provinsi,Kota,Kecamatan,Kamar_Tidur,Kamar_Mandi,Luas_Tanah_m2,Luas_Bangunan_m2,Daya_Listrik_Watt,Jumlah_Lantai,Tipe_Properti
Rumah Minimalis 3 KT di Maguwoharjo Yogyakarta Semi Furnished,1300000000,Yogyakarta,Yogyakarta,,3,3,103.0,100.0,2200.0,2.0,secondary
Rumah Elit Modern Siap Huni di Sleman Yogyakarta,2990000000,Yogyakarta,Yogyakarta,,4,4,140.0,153.0,3500.0,2.0,secondary
Hunian Nyaman Asri 3 KT Siap Pakai di Sleman Yogyakarta,1290000000,Yogyakarta,Yogyakarta,,3,3,102.0,100.0,2200.0,1.0,secondary
"Jual Rumah Eksklusif 3 KT di Sleman, Yogyakarta",1300000000,Yogyakarta,Yogyakarta,,3,3,101.0,100.0,2200.0,2.0,secondary
Rumah Modern 4 KT di Sleman Yogyakarta Unfurnished,1850000000,Yogyakarta,Yogyakarta,,4,2,248.0,327.0,2200.0,2.0,secondary
Rumah Luxury Modern Siap Huni di Maguwoharjo Yogyakarta,7000000000,Yogyakarta,Yogyakarta,,7,5,495.0,300.0,2200.0,1.0,secondary
Rumah Minimalis 2 KT di Bantul Yogyakarta Unfurnished,650000000,Yogyakarta,Yogyakarta,,2,1,101.0,65.0,1300.0,1.0,secondary
"Best Deal Hunian Mewah Ideal dan Luas di Kraton, Yogyakarta",14000000000,Yogyakarta,Yogyakarta,Kraton,8,5,851.0,800.0,3500.0,1.0,secondary
Ready to Use! Premium House LT 764m2 Desain Elegan di Sleman,17500000000,Yogyakarta,Yogyakarta,,10,8,764.0,850.0,6600.0,2.0,secondary
Rumah Luxury Modern Tanpa Renovasi di Sleman Yogyakarta,11500000000,Yogyakarta,Yogyakarta,,4,4,482.0,360.0,5500.0,1.0,secondary
Rumah Minimalis 3 Kamar LT 110m2 di Maguwoharjo,1790000000,Yogyakarta,Yogyakarta,,3,2,110.0,117.0,2200.0,2.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Komplit di Umbulharjo, Yogyakarta",6000000000,Yogyakarta,Yogyakarta,Umbulharjo,5,5,538.0,525.0,3500.0,2.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Lengkap di Jetis, Yogyakarta",21990000000,Yogyakarta,Yogyakarta,Jetis,4,2,222.0,340.0,3500.0,2.0,secondary
"Dijual Rumah Elit Exclusive di Gondomanan, Yogyakarta",3300000000,Yogyakarta,Yogyakarta,Gondomanan,4,3,342.0,182.0,2200.0,1.0,secondary
Rumah Modern 5 Kamar LT 201m2 di Villa Puncak Tidar,2400000000,Jawa Timur,Malang,,5,3,201.0,180.0,2200.0,1.0,secondary
Rumah Minimalis 2 KT di Tidar Malang Unfurnished,1300000000,Jawa Timur,Malang,,2,1,120.0,76.0,3500.0,1.0,secondary
Rumah Modern 4 KT di Villa Puncak Tidar Malang,1600000000,Jawa Timur,Malang,,4,2,89.0,170.0,4400.0,2.0,secondary
Ready to Use! Premium House LT 385m2 Desain Elegan di Dieng,8700000000,Jawa Timur,Malang,,6,6,385.0,550.0,6600.0,2.0,secondary
"Dijual Rumah Mewah Exclusive di Klojen, Malang",5000000000,Jawa Timur,Malang,Klojen,8,4,304.0,400.0,5500.0,2.0,secondary
Rumah Luxury Modern Siap Huni di Dieng Malang,2600000000,Jawa Timur,Malang,,7,4,250.0,220.0,4400.0,1.0,secondary
"Best Deal Hunian Mewah Ideal dan Luas di Blimbing, Malang",4764000000,Jawa Timur,Malang,Blimbing,6,4,794.0,250.0,2200.0,1.0,secondary
"Dijual Rumah Luas Elegan Dengan View Cantik di Dieng, Malang",2800000000,Jawa Timur,Malang,,3,3,212.0,130.0,2200.0,1.0,secondary
Hunian Nyaman Asri 3 KT Siap Huni di Dieng Malang,2000000000,Jawa Timur,Malang,,3,2,197.0,80.0,2200.0,1.0,secondary
"Hunian Mewah LB 160m2 Siap Pakai Desain Elegan di Dieng, Malang",3850000000,Jawa Timur,Malang,,3,3,400.0,160.0,6600.0,1.0,secondary
"Hunian Cantik Modern Lb 31m2 di Lowokwaru, Malang",680000000,Jawa Timur,Malang,Lowokwaru,2,1,60.0,31.0,1300.0,1.0,secondary
Rumah Idaman 2 KT Hemat Budget di Malang Kota Malang,385000000,Jawa Timur,Malang,,2,1,70.0,36.0,1300.0,1.0,secondary
Rumah Minimalis Terbaik Dijual Area Sukun LT 72m2,295000000,Jawa Timur,Malang,Sukun,2,1,72.0,36.0,1300.0,1.0,secondary
Jual Rumah Harga Miring Sukun Punya 2 Kamar & LT 50m2,285000000,Jawa Timur,Malang,Sukun,2,1,50.0,36.0,1300.0,2.0,secondary
Rumah Luxury Modern Siap Huni di Araya Malang,17000000000,Jawa Timur,Malang,,4,4,760.0,1050.0,8000.0,2.0,secondary
Rumah Luas Asri 10 KT Siap Pakai di Tunjungsekar Malang,1800000000,Jawa Timur,Malang,,10,10,90.0,154.0,2200.0,2.0,secondary
Jual Rumah Murah di Kedungkandang Malang Harga Rp 290 Juta LT 60m2,290000000,Jawa Timur,Malang,Kedungkandang,2,1,60.0,120.0,1300.0,2.0,secondary
Rumah Budget Terbaik Dijual di Kedungkandang LT 70m2,350000000,Jawa Timur,Malang,Kedungkandang,2,1,70.0,36.0,900.0,1.0,secondary
"Jual Rumah Mewah Megah Dengan View Eksklusif di Araya, Malang",3000000000,Jawa Timur,Malang,,2,2,360.0,200.0,2200.0,1.0,secondary
For Sale! Luxury House LT 206m2 Desain Modern di Malang Kota,3000000000,Jawa Timur,Malang,,4,3,206.0,117.0,1300.0,1.0,secondary
"Dijual Rumah Eksklusif 4 KT di Araya, Malang",1850000000,Jawa Timur,Malang,,4,3,85.0,160.0,9500.0,3.0,secondary
"For Sale Hunian Rumah Terawat 2 Kamar di Araya, Malang",2000000000,Jawa Timur,Malang,,2,2,200.0,150.0,1300.0,1.0,secondary
Hunian Nyaman Asri 4 KT Siap Huni di Araya Malang,1050000000,Jawa Timur,Malang,,4,4,26.0,54.0,1300.0,2.0,secondary
"Dijual Hunian Rumah Nyaman 2 KT di Araya, Malang",1200000000,Jawa Timur,Malang,,2,1,120.0,62.0,2200.0,1.0,secondary
"Dijual Rumah Eksklusif 4 KT di Araya, Malang",1700000000,Jawa Timur,Malang,,4,1,146.0,110.0,2200.0,1.0,secondary
Rumah Modern 3 KT di Araya Malang Semi Furnished,2250000000,Jawa Timur,Malang,,3,2,120.0,98.0,3500.0,1.0,secondary
"Dijual Rumah Mewah Elegan Dengan View Cantik di Araya, Malang",10000000000,Jawa Timur,Malang,,4,3,480.0,372.0,7700.0,2.0,secondary
"Dijual Rumah Mewah Elegan Dengan View Eksklusif di Araya, Malang",7500000000,Jawa Timur,Malang,,5,3,375.0,500.0,3300.0,2.0,secondary
Rumah Murah LT 13m2 di Araya Akses Mudah,450000000,Jawa Timur,Malang,,1,2,13.0,27.0,1300.0,1.0,secondary
Rumah Minimalis 2 KT di Araya Malang Full Furnished,525000000,Jawa Timur,Malang,,2,2,13.0,27.0,1300.0,2.0,secondary
Rumah Murah LT 70m2 di Malang Kota Lingkungan Asri,357000000,Jawa Timur,Malang,,2,1,70.0,36.0,1300.0,1.0,secondary
"Dijual Cepat Rumah Favorit Siap Huni LB 150m2 di Blimbing, Malang",2200000000,Jawa Timur,Malang,Blimbing,4,2,230.0,150.0,2200.0,1.0,secondary
"Jual Rumah Bagus Siap Huni LB 167m2 di Pakis, Malang",1000000000,Jawa Timur,Malang,Pakis,4,1,124.0,167.0,1300.0,1.0,secondary
"Hunian Cantik Minimalis Lb 300m2 di Klojen, Malang",1900000000,Jawa Timur,Malang,Klojen,6,2,236.0,300.0,2200.0,2.0,secondary
"Hunian Cantik Modern Lb 180m2 di Sukun, Malang",2100000000,Jawa Timur,Malang,Sukun,2,2,190.0,180.0,5500.0,1.0,secondary
Rumah Modern 2 KT di Cemorokandang Malang Unfurnished,1500000000,Jawa Timur,Malang,,2,2,537.0,200.0,2200.0,2.0,secondary
"Best Deal Hunian Premium Ideal dan Luas di Lawang, Malang",5000000000,Jawa Timur,Malang,Lawang,5,4,1258.0,289.0,4400.0,1.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 250m2 di Balikpapan Selatan, Balikpapan",2250000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,4,4,204.0,250.0,2200.0,2.0,secondary
"Hunian Eksklusif Dijual LT 210m2 di Balikpapan Selatan, Balikpapan",2900000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,4,5,210.0,152.0,2200.0,2.0,secondary
Siap Huni Hunian Elit 3 Kamar di Balikpapan Selatan Dekat ke Mana Saja,3500000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,4,210.0,152.0,2200.0,2.0,secondary
"For Sale Hunian Rumah Nyaman 3 Kamar di Balikpapan Baru, Balikpapan",1500000000,Kalimantan Timur,Balikpapan,,3,1,144.0,110.0,5500.0,1.0,secondary
"For Sale Hunian Rumah Terawat 3 KT di Gn. Samarinda, Balikpapan",900000000,Kalimantan Timur,Balikpapan,,3,2,104.0,86.0,900.0,2.0,secondary
"For Sale Hunian Rumah Nyaman 3 KT di Balikpapan Baru, Balikpapan",1000000000,Kalimantan Timur,Balikpapan,,3,2,153.0,75.0,2200.0,1.0,secondary
"Dijual Rumah Eksklusif 3 KT di Batu Ampar, Balikpapan",1250000000,Kalimantan Timur,Balikpapan,,3,2,120.0,320.0,1300.0,1.0,secondary
Dijual Rumah Minimalis Bagus Punya 4 KT di Balikpapan Selatan Balikpapan SHM,2300000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,4,3,150.0,150.0,3300.0,1.0,secondary
"Rumah Strategis Modern Lb 90m2 di Balikpapan Selatan, Balikpapan",1700000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,1,135.0,90.0,2200.0,2.0,secondary
Dijual Rumah 3 Kamar Lokasi Ideal Nyaman dan Strategis di Balikpapan Selatan,2200000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,2,152.0,100.0,3500.0,1.0,secondary
For Sale Rumah 3 Kamar Lokasi Strategis Bagus dan Strategis di Balikpapan Selatan,1800000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,3,155.0,105.0,4400.0,0.0,secondary
For Sale Rumah 3 Kamar Lokasi Strategis Bagus dan Strategis di Balikpapan Utara,1200000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,3,2,160.0,96.0,2200.0,1.0,secondary
Rumah Minimalis 2 KT di Gunung Bahagia Balikpapan,1450000000,Kalimantan Timur,Balikpapan,,2,1,105.0,63.0,1300.0,1.0,secondary
Rumah Luas Asri 4 KT Siap Pakai di Damai Balikpapan,2200000000,Kalimantan Timur,Balikpapan,,4,3,136.0,120.0,3500.0,1.0,secondary
"Jual Rumah Bagus Siap Huni LB 150m2 di Balikpapan Selatan, Balikpapan",2000000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,4,2,121.0,150.0,2200.0,1.0,secondary
For Sale Rumah 3 Kamar Lokasi Ideal Nyaman dan Strategis di Balikpapan Selatan,1750000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,2,176.0,80.0,2200.0,1.0,secondary
Rumah Luas Asri 3 KT Siap Pakai di Balikpapan Baru Balikpapan,1500000000,Kalimantan Timur,Balikpapan,,3,2,96.0,100.0,2200.0,1.0,secondary
Rumah Modern 12 Kamar LT 172m2 di Telaga Sari,1100000000,Kalimantan Timur,Balikpapan,,12,3,172.0,200.0,2200.0,1.0,secondary
"Rumah Strategis Minimalis Lb 200m2 di Balikpapan Selatan, Balikpapan",2300000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,5,3,240.0,200.0,22000.0,1.0,secondary
Hunian Nyaman Asri 4 KT Siap Pakai di Sepinggan Balikpapan,1450000000,Kalimantan Timur,Balikpapan,,4,2,112.0,176.0,5500.0,2.0,secondary
Jual Rumah Strategis Bagus Punya 3 KT di Balikpapan Utara Balikpapan -,2300000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,3,3,126.0,88.0,2200.0,1.0,secondary
"For Sale Hunian Rumah Nyaman 3 Kamar di Balikpapan Baru, Balikpapan",2450000000,Kalimantan Timur,Balikpapan,,3,2,150.0,219.0,2200.0,1.0,secondary
"Jual Rumah Bagus Siap Huni LB 124m2 di Balikpapan Selatan, Balikpapan",2500000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,4,3,240.0,124.0,5500.0,0.0,secondary
"Hot Offer Hunian Premium Ideal dan Luas di Balikpapan Utara, Balikpapan",2800000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,4,3,311.0,225.0,3500.0,1.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Komplit di Balikpapan Tengah, Balikpapan",2800000000,Kalimantan Timur,Balikpapan,Balikpapan Tengah,3,2,733.0,136.0,2200.0,1.0,secondary
Siap Huni Hunian Elit 3 Kamar di Balikpapan Selatan Dekat ke Mana Saja,4000000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,2,400.0,130.0,3500.0,0.0,secondary
"Rumah Eksklusif Dijual LT 332m2 di Balikpapan Selatan, Balikpapan",3000000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,5,5,332.0,286.0,3500.0,0.0,secondary
For Sale! Premium House LT 246m2 Desain Elegan di Damai,3500000000,Kalimantan Timur,Balikpapan,,4,4,246.0,300.0,2200.0,1.0,secondary
"Hunian Eksklusif Siap Huni LT 319m2 di Balikpapan Utara, Balikpapan",3500000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,5,5,319.0,287.0,2200.0,1.0,secondary
"Hunian Super Mewah dengan Akses Paling Strategis di Batu Ampar, Balikpapan",4200000000,Kalimantan Timur,Balikpapan,,5,6,770.0,350.0,3500.0,0.0,secondary
"For Sale Rumah Mewah Exclusive di Balikpapan Tengah, Balikpapan",4000000000,Kalimantan Timur,Balikpapan,Balikpapan Tengah,5,2,427.0,300.0,2200.0,0.0,secondary
"Hot Offer Hunian Mewah Ideal dan Luas di Balikpapan Utara, Balikpapan",4500000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,4,3,475.0,310.0,7700.0,1.0,secondary
"Rumah Mewah Siap Huni LT 500m2 di Balikpapan Selatan, Balikpapan",4500000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,4,4,500.0,481.0,5500.0,1.0,secondary
"Hunian Super Mewah dengan Akses Paling Strategis di Klandasan Ulu, Balikpapan",7000000000,Kalimantan Timur,Balikpapan,,7,3,435.0,298.0,10600.0,0.0,secondary
"Hunian Super Mewah dengan Akses Paling Strategis di Klandasan Ulu, Balikpapan",8000000000,Kalimantan Timur,Balikpapan,,6,4,650.0,600.0,10000.0,1.0,secondary
For Sale Rumah 3 Kamar Lokasi Ideal Nyaman dan Strategis di Balikpapan Selatan,1000000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,2,90.0,70.0,2200.0,1.0,secondary
"Rumah Strategis Modern Lb 120m2 di Balikpapan Utara, Balikpapan",900000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,2,2,120.0,120.0,2200.0,1.0,secondary
"Rumah Strategis Modern Lb 72m2 di Balikpapan Selatan, Balikpapan",900000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,2,72.0,72.0,1300.0,1.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 102m2 di Balikpapan Utara, Balikpapan",702000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,3,2,200.0,102.0,900.0,1.0,secondary
"Rumah Strategis Modern Lb 36m2 di Balikpapan Selatan, Balikpapan",550000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,2,2,72.0,36.0,1300.0,1.0,secondary
Rumah Sederhana Dijual di Balikpapan Utara 3 Kamar dengan Luas Tanah 120m2,500000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,3,1,120.0,100.0,1300.0,1.0,secondary
"For Sale Hunian Rumah Nyaman 2 KT di Damai, Balikpapan",2200000000,Kalimantan Timur,Balikpapan,,2,2,240.0,70.0,1300.0,1.0,secondary
Rumah Modern Minimalis 3 KT Bisa Langsung Pindah di Balikpapan Selatan,1300000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,2,150.0,100.0,2200.0,1.0,secondary
"Jual Rumah Favorit Siap Huni LB 70m2 di Balikpapan Utara, Balikpapan",700000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,2,1,90.0,70.0,1300.0,1.0,secondary
"Hunian Eksklusif Siap Huni LT 475m2 di Balikpapan Selatan, Balikpapan",4500000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,2,475.0,380.0,7600.0,1.0,secondary
Jual Rumah Minimalis Bagus Punya 2 KT di Balikpapan Selatan Balikpapan SHM,1650000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,2,2,320.0,144.0,2200.0,0.0,secondary
Jual Rumah Murah Meriah Balikpapan Utara Punya 3 Kamar & LT 98m2,500000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,3,2,98.0,65.0,1300.0,1.0,secondary
"Hunian Super Elit dengan Akses Paling Strategis di Balikpapan Baru, Balikpapan",4000000000,Kalimantan Timur,Balikpapan,,3,2,235.0,170.0,2200.0,2.0,secondary
